date,depression,anxiety,therapy,burnout,mental health,panic attack,stress,counseling,psychiatrist,antidepressants,depression_ma4,depression_std4,depression_ma12,depression_std12,depression_ma26,depression_std26,anxiety_ma4,anxiety_std4,anxiety_ma12,anxiety_std12,anxiety_ma26,anxiety_std26,therapy_ma4,therapy_std4,therapy_ma12,therapy_std12,therapy_ma26,therapy_std26,burnout_ma4,burnout_std4,burnout_ma12,burnout_std12,burnout_ma26,burnout_std26,mental health_ma4,mental health_std4,mental health_ma12,mental health_std12,mental health_ma26,mental health_std26,panic attack_ma4,panic attack_std4,panic attack_ma12,panic attack_std12,panic attack_ma26,panic attack_std26,stress_ma4,stress_std4,stress_ma12,stress_std12,stress_ma26,stress_std26,counseling_ma4,counseling_std4,counseling_ma12,counseling_std12,counseling_ma26,counseling_std26,psychiatrist_ma4,psychiatrist_std4,psychiatrist_ma12,psychiatrist_std12,psychiatrist_ma26,psychiatrist_std26,antidepressants_ma4,antidepressants_std4,antidepressants_ma12,antidepressants_std12,antidepressants_ma26,antidepressants_std26
2022-05-15,24.0,26.0,45.0,4,21.0,5,69.0,20.0,11.0,4,26.25,2.0615528128088303,26.0,1.3483997249264839,23.884615384615383,2.6279562108516656,28.25,1.7078251276599339,29.083333333333332,1.311372170551502,28.346153846153847,1.9378814760930598,47.75,3.0956959368344488,47.583333333333336,2.274696116900669,45.84615384615385,3.662701819065355,4.0,0.0,3.9166666666666665,0.2886751345948114,3.769230769230769,0.4296689244236603,23.25,1.7078251276599319,21.666666666666668,1.6696942198734404,19.346153846153847,3.161547819563168,5.0,0.0,5.083333333333333,0.28867513459481225,5.0,0.3999999999999999,72.5,2.6457513110645956,76.08333333333333,4.660439568291529,70.76923076923077,8.387169688554946,21.25,1.2583057392117887,22.166666666666668,1.2673044646258242,21.423076923076923,2.2480761005459975,11.75,0.4999999999999994,11.583333333333334,0.5149286505444247,10.884615384615385,1.0705857490896502,4.5,0.5773502691896257,4.833333333333333,0.5773502691896241,4.461538461538462,0.6468860320501113
2022-05-22,24.0,27.0,47.0,4,20.0,6,68.0,21.0,14.0,4,25.25,1.8929694486000914,25.75,1.4222261679238195,24.03846153846154,2.5056858419326105,27.5,1.290994448735807,28.75,1.2880570286640658,28.423076923076923,1.8368032430955024,46.5,1.2909944487358005,47.666666666666664,2.2292817160909784,46.15384615384615,3.3904844219351107,4.0,0.0,4.0,0.0,3.8076923076923075,0.40191847623425075,22.25,2.2173557826083443,21.583333333333332,1.7298624923456292,19.5,3.0886890422961017,5.25,0.5,5.166666666666667,0.3892494720807607,5.038461538461538,0.44549022263293087,70.75,2.7537852736430573,74.83333333333333,4.648231987117356,70.88461538461539,8.32503176247114,20.75,0.49999999999999317,21.916666666666668,1.1645001528812942,21.576923076923077,2.0624854311839615,12.25,1.2583057392117913,11.833333333333334,0.8348471099367116,11.076923076923077,1.16354894776548,4.25,0.4999999999999999,4.75,0.6215815605080596,4.461538461538462,0.6468860320501113
2022-05-29,21.0,26.0,42.0,4,17.0,5,64.0,19.0,11.0,4,23.5,1.7320508075688772,25.416666666666668,1.9752253419585193,24.0,2.5455844122715705,27.0,1.414213562373096,28.416666666666668,1.4433756729740639,28.307692307692307,1.8924953002685274,45.0,2.160246899469284,47.333333333333336,2.741377667369465,45.88461538461539,3.4330968302909675,4.0,0.0,4.0,0.0,3.8461538461538463,0.36794648440312056,20.25,2.4999999999999987,21.333333333333332,2.146173479954637,19.46153846153846,3.1142353055704617,5.25,0.5,5.166666666666667,0.3892494720807607,5.038461538461538,0.44549022263293087,68.75,4.1129875597510255,73.41666666666667,5.160308893737682,70.73076923076923,8.41692434233639,20.25,0.9574271077563349,21.666666666666668,1.4354811251305337,21.423076923076923,2.1009155513361546,12.0,1.414213562373095,11.833333333333334,0.8348471099367116,11.076923076923077,1.16354894776548,4.0,0.0,4.75,0.6215815605080596,4.461538461538462,0.6468860320501113
2022-06-05,22.0,27.0,46.0,4,18.0,5,66.0,20.0,11.0,4,22.75,1.4999999999999998,25.166666666666668,2.2087978356535656,24.0,2.5455844122715705,26.5,0.5773502691896276,28.25,1.484771179187371,28.26923076923077,1.9090875790846753,45.0,2.160246899469284,47.333333333333336,2.741377667369465,45.84615384615385,3.425694763896027,4.0,0.0,4.0,0.0,3.8846153846153846,0.32581259360842185,19.0,1.8257418583505514,21.083333333333332,2.3532698077098555,19.423076923076923,3.1263151078939826,5.25,0.5,5.166666666666667,0.3892494720807607,5.038461538461538,0.44549022263293087,66.75,2.217355782608351,72.58333333333333,5.501377238033386,70.61538461538461,8.462041943062758,20.0,0.8164965809277221,21.5,1.507556722888808,21.346153846153847,2.1155104857656846,11.75,1.4999999999999998,11.75,0.8660254037844296,11.076923076923077,1.16354894776548,4.0,0.0,4.666666666666667,0.6513389472789284,4.461538461538462,0.6468860320501113
2022-06-12,21.0,26.0,44.0,4,18.0,5,69.0,20.0,11.0,4,22.0,1.4142135623730945,24.833333333333332,2.5166114784235822,23.96153846153846,2.5842719552054767,26.5,0.5773502691896276,28.0,1.5954480704349339,28.26923076923077,1.9090875790846753,44.75,2.217355782608342,46.916666666666664,2.84312035153875,45.84615384615385,3.425694763896027,4.0,0.0,4.0,0.0,3.8846153846153846,0.32581259360842185,18.25,1.258305739211788,20.833333333333332,2.5166114784235822,19.5,3.0626785662227123,5.25,0.5,5.166666666666667,0.3892494720807607,5.076923076923077,0.3922322702763678,66.75,2.217355782608351,71.66666666666667,5.0512524699476105,70.76923076923077,8.391937522683,20.0,0.8164965809277221,21.25,1.4847711791873641,21.346153846153847,2.1155104857656846,11.75,1.4999999999999998,11.666666666666666,0.8876253645985865,11.115384615384615,1.142870879038331,4.0,0.0,4.583333333333333,0.6685579234215204,4.423076923076923,0.643308754678617
2022-06-19,21.0,27.0,46.0,5,17.0,5,67.0,20.0,11.0,4,21.25,0.4999999999999976,24.333333333333332,2.6400183654090292,24.076923076923077,2.3651313185204224,26.5,0.5773502691896276,27.75,1.484771179187375,28.423076923076923,1.6043210881385788,44.5,1.9148542155126729,46.583333333333336,2.678477631835458,46.19230769230769,2.91230809866307,4.25,0.5,4.083333333333333,0.2886751345948114,3.9615384615384617,0.34418242032610996,17.5,0.5773502691896186,20.416666666666668,2.7122058561364035,19.692307692307693,2.7095273502104527,5.0,0.0,5.166666666666667,0.3892494720807607,5.115384615384615,0.3258125936084207,66.5,2.081665999466139,70.5,4.253340932832612,71.38461538461539,7.413916228698115,19.75,0.49999999999999406,20.916666666666668,1.2401124093721445,21.5,1.8384776310850075,11.0,0.0,11.583333333333334,0.900336637378513,11.23076923076923,0.9511127086814614,4.0,0.0,4.416666666666667,0.5149286505444364,4.461538461538462,0.5817744738827388
2022-06-26,20.0,26.0,46.0,5,17.0,5,61.0,19.0,10.0,4,21.0,0.8164965809277244,23.75,2.7675062617979567,24.115384615384617,2.286078267722661,26.5,0.5773502691896276,27.416666666666668,1.3789543689024568,28.384615384615383,1.6511068548564163,45.5,0.9999999999999922,46.416666666666664,2.644319239884755,46.46153846153846,2.517630143301749,4.5,0.5773502691896258,4.166666666666667,0.3892494720807604,4.038461538461538,0.3441824203261101,17.5,0.5773502691896186,20.083333333333332,2.874917653629667,19.884615384615383,2.286078267722665,5.0,0.0,5.166666666666667,0.3892494720807607,5.115384615384615,0.3258125936084207,65.75,3.403429642777026,69.0,4.156047072968205,71.8076923076923,6.387608195681532,19.75,0.49999999999999406,20.666666666666668,1.3026778945578628,21.615384615384617,1.5511782122482842,10.75,0.4999999999999994,11.416666666666666,0.996204919895617,11.26923076923077,0.8744228866031505,4.0,0.0,4.333333333333333,0.4923659639173303,4.461538461538462,0.5817744738827388
2022-07-03,19.0,27.0,43.0,4,16.0,5,59.0,19.0,10.0,4,20.25,0.9574271077563372,23.25,3.0488447886789083,24.0,2.4657656011875906,26.5,0.5773502691896276,27.333333333333332,1.3706888336846925,28.26923076923077,1.6384795954223494,44.75,1.4999999999999953,46.25,2.8001623329567025,46.38461538461539,2.5934829565959934,4.5,0.5773502691896258,4.166666666666667,0.3892494720807604,4.038461538461538,0.3441824203261101,17.0,0.8164965809277206,19.833333333333332,3.0993645487519856,19.884615384615383,2.286078267722665,5.0,0.0,5.166666666666667,0.3892494720807607,5.115384615384615,0.3258125936084207,64.0,4.760952285695237,68.08333333333333,5.035480176314957,71.65384615384616,6.650968697519485,19.5,0.5773502691896208,20.5,1.3816985594155213,21.53846153846154,1.6304789291681996,10.5,0.5773502691896252,11.333333333333334,1.0730867399773159,11.26923076923077,0.8744228866031505,4.0,0.0,4.25,0.45226701686664506,4.461538461538462,0.5817744738827388
2022-07-10,21.0,27.0,45.0,4,16.0,5,59.0,21.0,11.0,4,20.25,0.9574271077563372,22.833333333333332,2.97972949758663,23.923076923076923,2.528605574985184,26.75,0.5000000000000018,27.166666666666668,1.2673044646258589,28.23076923076923,1.6566880770426842,45.0,1.4142135623730903,45.833333333333336,2.55247948378668,46.34615384615385,2.606795852264742,4.5,0.5773502691896258,4.166666666666667,0.3892494720807604,4.038461538461538,0.3441824203261101,16.5,0.5773502691896186,19.333333333333332,3.2003787654626494,19.807692307692307,2.38359779777094,5.0,0.0,5.083333333333333,0.28867513459481225,5.115384615384615,0.3258125936084207,61.5,3.785938897200187,66.91666666666667,5.401318581998539,71.38461538461539,7.020409806140471,19.75,0.9574271077563353,20.333333333333332,1.1547005383792626,21.5,1.6309506430299912,10.5,0.5773502691896252,11.333333333333334,1.0730867399773159,11.307692307692308,0.8375789285425363,4.0,0.0,4.166666666666667,0.38924947208076144,4.461538461538462,0.5817744738827388
2022-07-17,20.0,28.0,46.0,3,16.0,5,57.0,21.0,11.0,5,20.0,0.8164965809277249,22.166666666666668,2.587850400809461,23.884615384615383,2.581889588296495,27.0,0.8164965809277269,27.0,0.9534625892456101,28.307692307692307,1.5942203302989404,45.0,1.4142135623730903,45.333333333333336,1.6696942198735532,46.57692307692308,2.265799230701212,4.0,0.816496580927726,4.083333333333333,0.5149286505444365,4.0,0.4000000000000008,16.25,0.4999999999999914,18.666666666666668,2.964435660944386,19.76923076923077,2.4381581951578526,5.0,0.0,5.083333333333333,0.28867513459481225,5.115384615384615,0.3258125936084207,59.0,1.6329931618554607,65.41666666666667,5.451577475345758,71.11538461538461,7.436810730827651,20.0,1.154700538379249,20.166666666666668,0.8348471099367413,21.53846153846154,1.6057588668481573,10.5,0.5773502691896252,11.25,1.0552897060221698,11.346153846153847,0.7971101651494711,4.25,0.4999999999999999,4.166666666666667,0.38924947208076144,4.5,0.5830951894845292
2022-07-24,20.0,26.0,45.0,4,15.0,5,59.0,21.0,11.0,4,20.0,0.8164965809277249,21.5,1.8829377433825416,23.76923076923077,2.6878644654475017,27.0,0.8164965809277269,26.833333333333332,0.9374368665611129,28.26923076923077,1.6384795954223494,44.75,1.258305739211786,45.083333333333336,1.4433756729741847,46.53846153846154,2.28439522378716,3.75,0.4999999999999999,4.083333333333333,0.5149286505444365,4.0,0.4000000000000008,15.75,0.4999999999999914,17.833333333333332,2.367712103711216,19.615384615384617,2.6088606413823365,5.0,0.0,5.083333333333333,0.28867513459481225,5.115384615384615,0.3258125936084207,58.5,1.0000000000000147,64.33333333333333,5.314360191257691,70.76923076923077,7.788749282433918,20.5,0.9999999999999974,20.166666666666668,0.8348471099367413,21.5,1.6062378404208828,10.75,0.4999999999999994,11.166666666666666,1.0298573010888723,11.346153846153847,0.7971101651494711,4.25,0.4999999999999999,4.083333333333333,0.28867513459481325,4.5,0.5830951894845292
2022-07-31,20.0,27.0,45.0,3,16.0,5,57.0,21.0,12.0,4,20.25,0.4999999999999985,21.083333333333332,1.5642792899510274,23.576923076923077,2.7737783173581403,27.0,0.8164965809277269,26.666666666666668,0.6513389472789632,28.192307692307693,1.649708598976942,45.25,0.49999999999998457,45.0,1.4142135623732157,46.5,2.302172886644278,3.5,0.5773502691896256,4.0,0.6030226891555267,3.9615384615384617,0.44549022263293175,15.75,0.4999999999999914,17.25,1.764549903980148,19.46153846153846,2.701566497138567,5.0,0.0,5.083333333333333,0.28867513459481225,5.115384615384615,0.3258125936084207,58.0,1.1547005383792648,62.916666666666664,4.737823307909437,70.38461538461539,8.217429880817564,21.0,0.0,20.166666666666668,0.8348471099367413,21.423076923076923,1.5791916140374158,11.25,0.4999999999999994,11.166666666666666,1.0298573010888723,11.384615384615385,0.8038369524685014,4.25,0.4999999999999999,4.083333333333333,0.28867513459481325,4.5,0.5830951894845292
2022-08-07,20.0,28.0,46.0,4,16.0,5,57.0,23.0,12.0,4,20.0,0.0,20.75,1.2880570286640662,23.423076923076923,2.8589939058777576,27.25,0.9574271077563389,26.833333333333332,0.7177405625653008,28.153846153846153,1.6417626550097366,45.5,0.5773502691896119,45.083333333333336,1.4433756729741847,46.38461538461539,2.246364584423885,3.5,0.5773502691896256,4.0,0.6030226891555267,3.9615384615384617,0.44549022263293175,15.75,0.4999999999999914,16.833333333333332,1.337115846843038,19.346153846153847,2.784849118962214,5.0,0.0,5.083333333333333,0.28867513459481225,5.115384615384615,0.3258125936084207,57.5,1.0000000000000147,61.916666666666664,4.601547829181245,69.73076923076923,8.586303942012242,21.5,0.9999999999999974,20.416666666666668,1.1645001528813246,21.384615384615383,1.5251733823253646,11.5,0.5773502691896252,11.25,1.0552897060221698,11.423076923076923,0.8086075400626409,4.25,0.4999999999999999,4.083333333333333,0.28867513459481325,4.5,0.5830951894845292
2022-08-14,20.0,27.0,46.0,4,16.0,5,58.0,23.0,12.0,4,20.0,0.0,20.416666666666668,0.7929614610987551,23.26923076923077,2.9333624707177575,27.0,0.8164965809277269,26.833333333333332,0.7177405625653008,28.0,1.5491933384829688,45.5,0.5773502691896119,45.0,1.3483997249266109,46.26923076923077,2.182799895687974,3.75,0.4999999999999999,4.0,0.6030226891555267,3.9615384615384617,0.44549022263293175,15.75,0.4999999999999914,16.5,0.9045340337332841,19.153846153846153,2.838200946970566,5.0,0.0,5.0,0.0,5.076923076923077,0.2717464881947027,57.75,0.9574271077563539,61.083333333333336,4.294993561924149,68.96153846153847,8.71082438914143,22.0,1.154700538379249,20.583333333333332,1.3789543689024546,21.346153846153847,1.468122820265581,11.75,0.4999999999999994,11.083333333333334,0.6685579234215192,11.423076923076923,0.8086075400626409,4.0,0.0,4.083333333333333,0.28867513459481325,4.461538461538462,0.5817744738827388
2022-08-21,20.0,27.0,47.0,4,16.0,5,63.0,25.0,12.0,4,20.0,0.0,20.333333333333332,0.7784989441615185,23.115384615384617,2.9976914194349376,27.25,0.5000000000000018,26.916666666666668,0.6685579234215491,27.884615384615383,1.5053749852292133,46.0,0.8164965809277169,45.416666666666664,1.083624669451005,46.34615384615385,2.171493636966192,3.75,0.4999999999999999,4.0,0.6030226891555267,3.9615384615384617,0.44549022263293175,16.0,0.0,16.416666666666668,0.9003366373785131,19.0,2.8982753492378874,5.0,0.0,5.0,0.0,5.076923076923077,0.2717464881947027,58.75,2.8722813232690187,61.0,4.242640687119307,68.34615384615384,8.536708066660372,23.0,1.6329931618554507,21.083333333333332,1.7816403745544211,21.5,1.6309506430299907,12.0,0.0,11.166666666666666,0.7177405625652704,11.461538461538462,0.8114564304148068,4.0,0.0,4.083333333333333,0.28867513459481325,4.423076923076923,0.5777942140988892
2022-08-28,20.0,27.0,45.0,4,17.0,5,63.0,24.0,11.0,4,20.0,0.0,20.166666666666668,0.5773502691896183,22.846153846153847,2.9487937559932234,27.25,0.5000000000000018,26.916666666666668,0.6685579234215491,27.73076923076923,1.3728129459672922,46.0,0.8164965809277169,45.333333333333336,1.0730867399774915,46.30769230769231,2.186672920566427,4.0,0.0,4.0,0.6030226891555267,4.0,0.4000000000000008,16.25,0.4999999999999914,16.333333333333332,0.7784989441615147,18.846153846153847,2.8940256763519927,5.0,0.0,5.0,0.0,5.076923076923077,0.2717464881947027,60.25,3.201562118716428,60.75,4.002839900961248,67.57692307692308,8.050704699207758,23.75,0.9574271077563353,21.416666666666668,1.9286515936521422,21.5,1.6309506430299907,11.75,0.4999999999999994,11.166666666666666,0.7177405625652704,11.461538461538462,0.8114564304148068,4.0,0.0,4.083333333333333,0.28867513459481325,4.384615384615385,0.5710988059467865
2022-09-04,20.0,27.0,43.0,4,17.0,5,61.0,23.0,12.0,4,20.0,0.0,20.083333333333332,0.5149286505444276,22.653846153846153,2.9657013698929005,27.0,0.0,27.0,0.6030226891555556,27.615384615384617,1.2985198674467249,45.25,1.7078251276599288,45.25,1.2154310870111433,46.19230769230769,2.2806881552589577,4.0,0.0,4.0,0.6030226891555267,4.0,0.4000000000000008,16.5,0.5773502691896186,16.25,0.6215815605080504,18.73076923076923,2.9059620411518416,5.0,0.0,5.0,0.0,5.076923076923077,0.2717464881947027,61.25,2.362907813126309,60.083333333333336,3.0587678248047467,66.8076923076923,7.662998007407952,23.75,0.9574271077563353,21.666666666666668,1.922750555056392,21.53846153846154,1.6548297611722713,11.75,0.4999999999999994,11.25,0.7537783614444054,11.5,0.812403840463597,4.0,0.0,4.083333333333333,0.28867513459481325,4.384615384615385,0.5710988059467865
2022-09-11,21.0,28.0,47.0,4,19.0,5,67.0,27.0,13.0,4,20.25,0.4999999999999985,20.083333333333332,0.5149286505444276,22.5,2.942787793912434,27.25,0.5000000000000018,27.083333333333332,0.6685579234215447,27.576923076923077,1.2703724469013677,45.5,1.9148542155126724,45.333333333333336,1.3026778945580006,46.23076923076923,2.285741758076671,4.0,0.0,3.9166666666666665,0.5149286505444368,4.0,0.4000000000000008,17.25,1.258305739211788,16.416666666666668,0.996204919895615,18.653846153846153,2.869735983567932,5.0,0.0,5.0,0.0,5.076923076923077,0.2717464881947027,63.5,2.5166114784235867,60.083333333333336,3.0587678248047467,66.46153846153847,7.430912564312766,24.75,1.7078251276599314,22.25,2.3788843832962647,21.73076923076923,1.9709427654336675,12.0,0.8164965809277257,11.416666666666666,0.9003366373785155,11.538461538461538,0.8593378488473206,4.0,0.0,4.083333333333333,0.28867513459481325,4.346153846153846,0.5615911461059678
2022-09-18,25.0,29.0,47.0,4,19.0,5,70.0,26.0,12.0,4,21.5,2.3804761428476167,20.5,1.507556722888817,22.5,2.942787793912434,27.75,0.9574271077563393,27.333333333333332,0.778498944161537,27.576923076923077,1.2703724469013677,45.5,1.9148542155126724,45.416666666666664,1.3789543689025847,46.15384615384615,2.2215725546073575,4.0,0.0,3.8333333333333335,0.38924947208076105,4.0,0.4000000000000008,18.0,1.1547005383792472,16.583333333333332,1.24011240937214,18.576923076923077,2.830873743890063,5.0,0.0,5.0,0.0,5.076923076923077,0.2717464881947027,65.25,4.031128874149277,60.833333333333336,4.195957650651492,66.07692307692308,6.945059118095824,25.0,1.825741858350552,22.833333333333332,2.3677121037112006,21.846153846153847,2.129644246202764,12.0,0.8164965809277257,11.583333333333334,0.7929614610987527,11.538461538461538,0.8593378488473206,4.0,0.0,4.083333333333333,0.28867513459481325,4.3076923076923075,0.5491251783869145
2022-09-25,23.0,27.0,45.0,4,20.0,5,70.0,24.0,11.0,4,22.25,2.217355782608345,20.833333333333332,1.5859229221975184,22.346153846153847,2.799175702842647,27.75,0.9574271077563393,27.333333333333332,0.778498944161537,27.46153846153846,1.1740790171285562,45.5,1.9148542155126724,45.583333333333336,1.1645001528814805,45.96153846153846,2.0876928745535315,4.0,0.0,3.8333333333333335,0.38924947208076105,4.0,0.4000000000000008,18.75,1.258305739211788,16.916666666666668,1.564279289951025,18.5,2.76043474836845,5.0,0.0,5.0,0.0,5.076923076923077,0.2717464881947027,67.0,4.242640687119287,61.75,4.901298529239724,65.65384615384616,6.305187119775624,25.0,1.825741858350552,23.25,2.0504988306617853,21.846153846153847,2.129644246202764,12.0,0.8164965809277257,11.666666666666666,0.6513389472789209,11.5,0.8602325267042636,4.0,0.0,4.083333333333333,0.28867513459481325,4.230769230769231,0.42966892442365895
2022-10-02,22.0,27.0,46.0,4,21.0,5,70.0,23.0,11.0,4,22.75,1.707825127659933,20.916666666666668,1.6213537179739284,22.153846153846153,2.633511840752692,27.75,0.9574271077563393,27.333333333333332,0.778498944161537,27.346153846153847,1.056117709057393,46.25,0.9574271077563294,45.666666666666664,1.1547005383794204,45.88461538461539,2.046009248794808,4.0,0.0,3.8333333333333335,0.38924947208076105,4.0,0.4000000000000008,19.75,0.9574271077563339,17.333333333333332,1.922750555056397,18.5,2.76043474836845,5.0,0.0,5.0,0.0,5.076923076923077,0.2717464881947027,69.25,1.5000000000000064,62.666666666666664,5.348463387372193,65.3076923076923,5.767281722054012,25.0,1.825741858350552,23.416666666666668,1.9286515936521182,21.884615384615383,2.1415307250081113,11.75,0.9574271077563379,11.666666666666666,0.6513389472789209,11.461538461538462,0.8593378488473206,4.0,0.0,4.083333333333333,0.28867513459481325,4.1923076923076925,0.4019184762342495
2022-10-09,23.0,28.0,48.0,4,21.0,5,70.0,24.0,11.0,4,23.25,1.2583057392117918,21.166666666666668,1.6966991126265978,22.076923076923077,2.5756253908218425,27.75,0.9574271077563393,27.333333333333332,0.778498944161537,27.346153846153847,1.056117709057393,46.5,1.2909944487357992,45.833333333333336,1.3371158468431927,46.0,2.0784609690826645,4.0,0.0,3.9166666666666665,0.28867513459481214,4.0,0.4000000000000008,20.25,0.9574271077563339,17.75,2.1373305355470418,18.576923076923077,2.802471436758302,5.0,0.0,5.0,0.0,5.076923076923077,0.2717464881947027,70.0,0.0,63.75,5.412527556091959,65.3076923076923,5.767281722054012,24.25,1.258305739211789,23.666666666666668,1.7752507291971535,22.0,2.1725560982400243,11.25,0.49999999999999983,11.666666666666666,0.6513389472789209,11.461538461538462,0.8593378488473206,4.0,0.0,4.0,0.0,4.153846153846154,0.3679464844031193
2022-10-16,22.0,27.0,47.0,4,21.0,5,71.0,24.0,11.0,4,22.5,0.5773502691896271,21.333333333333332,1.669694219873446,21.923076923076923,2.448233271942478,27.25,0.5000000000000018,27.416666666666668,0.6685579234215355,27.26923076923077,1.002305035712885,46.5,1.2909944487357992,46.0,1.3483997249266364,45.88461538461539,1.9251373577368174,4.0,0.0,3.9166666666666665,0.28867513459481214,4.0,0.4000000000000008,20.75,0.4999999999999914,18.25,2.1373305355470418,18.53846153846154,2.7601560713955156,5.0,0.0,5.0,0.0,5.038461538461538,0.196116135138184,70.25,0.5000000000000189,64.75,5.561638084397298,65.23076923076923,5.673148630576782,23.75,0.4999999999999938,23.916666666666668,1.5642792899509852,22.03846153846154,2.1996503218606027,11.0,0.0,11.666666666666666,0.6513389472789209,11.461538461538462,0.8593378488473206,4.0,0.0,4.0,0.0,4.115384615384615,0.32581259360842046
2022-10-23,23.0,27.0,47.0,4,20.0,5,70.0,22.0,11.0,4,22.5,0.5773502691896271,21.583333333333332,1.6764862244009253,21.73076923076923,2.1271143327558595,27.25,0.5000000000000018,27.416666666666668,0.6685579234215355,27.153846153846153,0.8338972450995639,47.0,0.8164965809277159,46.166666666666664,1.3371158468432005,45.69230769230769,1.4904826270502152,4.0,0.0,4.0,0.0,4.0,0.4000000000000008,20.75,0.4999999999999914,18.583333333333332,2.0652243256245804,18.384615384615383,2.5467928549754157,5.0,0.0,5.0,0.0,5.038461538461538,0.196116135138184,70.25,0.5000000000000189,65.83333333333333,5.166911040164133,65.03846153846153,5.407260076828317,23.25,0.9574271077563352,24.0,1.4142135623730445,22.0,2.1908902300206456,11.0,0.0,11.583333333333334,0.6685579234215139,11.423076923076923,0.8566482089201819,4.0,0.0,4.0,0.0,4.076923076923077,0.2717464881947025
2022-10-30,23.0,26.0,48.0,4,20.0,5,68.0,23.0,11.0,4,22.75,0.5000000000000011,21.833333333333332,1.6422453217986979,21.53846153846154,1.7258219892160263,27.0,0.8164965809277269,27.25,0.7537783614444252,27.076923076923077,0.8448941672459237,47.5,0.5773502691896104,46.333333333333336,1.435481125130697,45.69230769230769,1.4904826270502152,4.0,0.0,4.0,0.0,4.0,0.4000000000000008,20.5,0.5773502691896186,18.916666666666668,1.9286515936521451,18.192307692307693,2.1912413060953457,5.0,0.0,5.0,0.0,5.038461538461538,0.196116135138184,69.75,1.2583057392117982,66.75,4.371914496377612,64.88461538461539,5.25605877499041,23.25,0.9574271077563352,24.0,1.4142135623730445,22.076923076923077,2.189485362784156,11.0,0.0,11.5,0.6741998624632354,11.384615384615385,0.8521466107154613,4.0,0.0,4.0,0.0,4.038461538461538,0.19611613513818366
2022-11-06,24.0,28.0,48.0,4,21.0,5,73.0,23.0,10.0,4,23.0,0.8164965809277266,22.166666666666668,1.6422453217986988,21.5,1.6552945357246922,27.0,0.8164965809277269,27.333333333333332,0.7784989441615371,27.03846153846154,0.7736029591861504,47.5,0.5773502691896104,46.5,1.507556722888964,45.76923076923077,1.5571176527852462,4.0,0.0,4.0,0.0,4.0,0.4000000000000008,20.5,0.5773502691896186,19.333333333333332,1.7752507291971866,18.115384615384617,2.04600924879479,5.0,0.0,5.0,0.0,5.038461538461538,0.196116135138184,70.5,2.0816659994661357,68.0,3.7416573867739977,64.84615384615384,5.189931080022591,23.0,0.8164965809277226,24.0,1.4142135623730445,22.153846153846153,2.1852653421002506,10.75,0.49999999999999983,11.333333333333334,0.7784989441615183,11.307692307692308,0.8840466399113021,4.0,0.0,4.0,0.0,4.038461538461538,0.19611613513818366
2022-11-13,24.0,27.0,48.0,4,21.0,5,72.0,23.0,11.0,4,23.5,0.5773502691896271,22.5,1.566698903601286,21.5,1.6552945357246922,27.0,0.8164965809277269,27.333333333333332,0.7784989441615371,27.076923076923077,0.7442084075352704,47.75,0.4999999999999828,46.583333333333336,1.564279289951171,45.88461538461539,1.6081523081331248,4.0,0.0,4.0,0.0,4.0,0.4000000000000008,20.5,0.5773502691896186,19.75,1.4847711791873677,18.115384615384617,2.04600924879479,5.0,0.0,5.0,0.0,5.038461538461538,0.196116135138184,70.75,2.2173557826083483,68.75,3.545163158189237,64.96153846153847,5.3177496686532155,22.75,0.49999999999999467,23.833333333333332,1.4034589305344258,22.26923076923077,2.145836756283033,10.75,0.49999999999999983,11.25,0.753778361444405,11.307692307692308,0.8840466399113021,4.0,0.0,4.0,0.0,4.038461538461538,0.19611613513818366
2022-11-20,20.0,24.0,40.0,4,16.0,5,65.0,16.0,8.0,3,22.75,1.8929694486000919,22.5,1.566698903601286,21.346153846153847,1.598557041642444,26.25,1.7078251276599334,27.083333333333332,1.2401124093721572,26.96153846153846,0.9583639905910335,46.0,3.999999999999998,46.166666666666664,2.4432963327638735,45.61538461538461,1.9611613513818527,4.0,0.0,4.0,0.0,4.0,0.4000000000000008,19.5,2.3804761428476153,19.666666666666668,1.6696942198734415,17.96153846153846,2.049014772631351,5.0,0.0,5.0,0.0,5.0,0.0,69.5,3.6968455021364743,68.91666666666667,3.287948609787953,64.84615384615384,5.281608146709149,21.25,3.499999999999999,23.166666666666668,2.6571800956288145,22.076923076923077,2.464517428188745,10.0,1.414213562373095,11.0,1.2060453783110532,11.076923076923077,0.9347973865208205,3.75,0.4999999999999999,3.9166666666666665,0.28867513459481425,4.0,0.282842712474619
2022-11-27,23.0,26.0,48.0,4,20.0,5,71.0,21.0,10.0,4,22.75,1.8929694486000919,22.75,1.3568010505999433,21.423076923076923,1.6290629680421134,26.25,1.7078251276599334,27.0,1.2792042981336746,26.96153846153846,0.9583639905910335,46.0,3.999999999999998,46.583333333333336,2.2746961169006434,45.84615384615385,1.8695947730416513,4.0,0.0,4.0,0.0,4.0,0.4000000000000008,19.5,2.3804761428476153,19.916666666666668,1.4433756729740614,18.076923076923077,2.0769800561984524,5.0,0.0,5.0,0.0,5.0,0.0,70.25,3.593976442141306,69.75,2.1794494717704604,65.11538461538461,5.413515848887273,20.75,3.3040379335998344,23.0,2.730301348669293,22.153846153846153,2.394866304281833,9.75,1.2583057392117913,10.833333333333334,1.1934162828797095,11.038461538461538,0.9583639905910181,3.75,0.4999999999999999,3.9166666666666665,0.28867513459481425,4.0,0.282842712474619
